 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Tuberia	Tuberia	 - 	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	-1	1	1	1	0	1	0	0	0	0	0	0	0	3	false	true	false	false	false	false	30.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Tuberia	Tuberia	 - 	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	 - 	 - 	 - 	 - 	 - 	 - 	 - 	-1	0	1	1	0	2	0	0	0	0	0	0	0	4	false	true	false	false	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Tuberia	 - 	 - 	 - 	Goomba	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	-1	0	0	1	0	7	0	0	0	1	0	0	0	2	false	true	false	false	false	false	20.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	 - 	 - 	 - 	Goomba	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	-1	0	0	1	0	8	0	0	0	1	0	0	0	1	false	true	false	false	false	false	10.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Moneda	Moneda	Moneda	 - 	 - 	 - 	 - 	Moneda	Moneda	Moneda	 - 	 - 	 - 	 - 	 - 	Ladrillo	Ladrillo	-1	0	0	1	0	6	0	0	0	0	6	5	0	4	false	true	false	true	false	false	65.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	 - 	 - 	 - 	Moneda	Moneda	Borde	Borde	 - 	 - 	 - 	Moneda	Moneda	Borde	Borde	Goomba	 - 	Ladrillo	Ladrillo	Ladrillo	Borde	Borde	Borde	Borde	Borde	Borde	Borde	 - 	 - 	 - 	 - 	 - 	 - 	 - 	79	1	0	1	0	6	0	0	4	0	0	8	0	5	false	true	false	false	false	false	90.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Ladrillo	Ladrillo	 - 	 - 	 - 	 - 	 - 	 - 	Moneda	Moneda	 - 	 - 	 - 	 - 	 - 	Moneda	Moneda	 - 	 - 	Ladrillo	 - 	Ladrillo	Ladrillo	Goomba	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	409	1	0	1	0	5	0	0	4	1	0	4	0	3	false	true	false	false	false	false	50.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Ladrillo	Ladrillo	 - 	 - 	 - 	 - 	 - 	 - 	Moneda	Moneda	 - 	 - 	 - 	 - 	 - 	Moneda	Moneda	 - 	 - 	Ladrillo	 - 	Ladrillo	Ladrillo	Goomba	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	409	1	1	1	0	1	0	0	4	1	0	4	0	2	false	true	false	false	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Ladrillo	Ladrillo	 - 	 - 	 - 	 - 	 - 	 - 	Moneda	Moneda	 - 	 - 	 - 	 - 	 - 	Moneda	Moneda	 - 	 - 	Ladrillo	 - 	Ladrillo	Ladrillo	Goomba	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	409	1	1	1	0	1	0	0	4	1	0	4	0	3	false	true	false	false	false	false	50.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	483	0	0	1	0	12	0	0	0	0	0	0	0	4	false	true	false	false	false	false	40.0 
